State_ID,State,Sex,Age Group,Education Level,Place of Birth,Year,Indicator,Count,Rate,filter1,filter2,filter1_nal
20,Oaxaca,All sexes,20-29,All levels,All places,2016,Low birthweight,1711,4.34,age16,,
20,Oaxaca,All sexes,All ages,  Elementary,All places,2015,Births,18340,100,edu15,,
20,Oaxaca,All sexes,Unknown,All levels,All places,2012,Premature birth,13,4.33,age12,,
20,Oaxaca,Unknown,All ages,All levels,All places,2008,Cesarean birth,5,20,sex08,,
20,Oaxaca,All sexes,40+,All levels,All places,2013,Cesarean birth,871,49.83,age13,,
20,Oaxaca,All sexes,All ages,All levels,Health facility,2008,Premature birth,1732,4.34,place08,,
20,Oaxaca,All sexes,All ages, High,All places,2009,Congenital anomalies,1128,10.98,edu09,,
20,Oaxaca,All sexes,16-19,All levels,All places,2010,Low birthweight,378,4.33,age10,,
20,Oaxaca,All sexes,16-19,All levels,All places,2013,Congenital anomalies,567,7.35,age13,,
20,Oaxaca,Male,All ages,All levels,All places,2014,Total fertility rate,98,0.26,sex14,,
20,Oaxaca,All sexes,20-29,All levels,All places,2014,Cesarean birth,18884,47.02,age14,,
20,Oaxaca,All sexes,40+,All levels,All places,2012,Births,1489,100,age12,,
20,Oaxaca,All sexes,All ages,All levels,Health facility,2015,Low birthweight,3216,4.56,place15,,
20,Oaxaca,All sexes,All ages,  Middle,All places,2014,Low birthweight,983,3.91,edu14,,
20,Oaxaca,All sexes,Unknown,All levels,All places,2012,Congenital anomalies,18,6,age12,,
20,Oaxaca,All sexes,All ages,All levels,Unknown,2013,Congenital anomalies,35,7.54,place13,,
20,Oaxaca,All sexes,Unknown,All levels,All places,2011,Premature birth,10,5.26,age11,,
20,Oaxaca,All sexes,All ages,All levels,All places,2009,Cesarean birth,23001,37.23,time,map2009,
20,Oaxaca,All sexes,All ages, High,All places,2017,Cesarean birth,8135,46.21,edu17,,
20,Oaxaca,All sexes,20-29,All levels,All places,2012,Total fertility rate,59,0.15,age12,,
20,Oaxaca,All sexes,16-19,All levels,All places,2013,Premature birth,379,4.91,age13,,
20,Oaxaca,All sexes,All ages,All levels,All places,2016,Births,71127,100,time,map2016,
20,Oaxaca,Unknown,All ages,All levels,All places,2013,Total fertility rate,2,3.17,sex13,,
20,Oaxaca,All sexes,30-39,All levels,All places,2016,Births,16532,100,age16,,
20,Oaxaca,All sexes,All ages,College >,All places,2010,Births,6312,100,edu10,,
20,Oaxaca,Male,All ages,All levels,All places,2014,Premature birth,2095,5.58,sex14,,
20,Oaxaca,All sexes,40+,All levels,All places,2011,Low birthweight,77,5.79,age11,,
20,Oaxaca,Male,All ages,All levels,All places,2016,Cesarean birth,15978,44.18,sex16,,
20,Oaxaca,All sexes,20-29,All levels,All places,2008,Births registered within a year,17771,84.84,age08,,
20,Oaxaca,All sexes,16-19,All levels,All places,2008,Total fertility rate,9,0.2,age08,,
20,Oaxaca,All sexes,All ages,All levels,Home,2016,Low birthweight,85,8.6,place16,,
20,Oaxaca,All sexes,20-29,All levels,All places,2012,Low birthweight,1535,4.03,age12,,
20,Oaxaca,All sexes,All ages,College >,All places,2013,Congenital anomalies,457,6.16,edu13,,
20,Oaxaca,Unknown,All ages,All levels,All places,2010,Births,17,100,sex10,,
20,Oaxaca,Female,All ages,All levels,All places,2009,Cesarean birth,11061,41.35,sex09,,
20,Oaxaca,All sexes, <15,All levels,All places,2014,Premature birth,94,5.3,age14,,
20,Oaxaca,All sexes,40+,All levels,All places,2008,Total fertility rate,1,0.11,age08,,
20,Oaxaca,All sexes,All ages,All levels,Street,2012,Births registered within a year,13,92.86,place12,,
20,Oaxaca,All sexes,All ages,All levels,All places,2012,Births registered within a year,65384,92.22,time,map2012,
20,Oaxaca,All sexes,All ages,College >,All places,2010,Congenital anomalies,526,8.33,edu10,,
20,Oaxaca,All sexes,All ages,All levels,Home,2016,Births registered within a year,874,88.46,place16,,
20,Oaxaca,All sexes,All ages,College >,All places,2008,Low birthweight,267,7.54,edu08,,
20,Oaxaca,All sexes,20-29,All levels,All places,2015,Cesarean birth,17733,44.18,age15,,
20,Oaxaca,All sexes,All ages,  Middle,All places,2016,Premature birth,1263,5.03,edu16,,
20,Oaxaca,All sexes,All ages,All levels,All places,2009,Cesarean birth,2847,4.61,time,map2009,
20,Oaxaca,Male,All ages,All levels,All places,2010,Low birthweight,1451,4.57,sex10,,
20,Oaxaca,Male,All ages,All levels,All places,2008,Births,21383,100,sex08,,
20,Oaxaca,All sexes,All ages,  Middle,All places,2008,Congenital anomalies,1840,14.7,edu08,,
20,Oaxaca,All sexes,All ages,   None,All places,2013,Cesarean birth,1467,33.06,edu13,,
20,Oaxaca,Male,All ages,All levels,All places,2010,Births registered within a year,28015,88.22,sex10,,
20,Oaxaca,All sexes,40+,All levels,All places,2010,Congenital anomalies,164,16.63,age10,,
20,Oaxaca,All sexes,All ages,  Elementary,All places,2014,Births,19766,100,edu14,,
20,Oaxaca,All sexes,16-19,All levels,All places,2008,Births registered within a year,3886,85.11,age08,,
20,Oaxaca,Unknown,All ages,All levels,All places,2010,Premature birth,1,5.88,sex10,,
20,Oaxaca,Male,All ages,All levels,All places,2017,Low birthweight,1862,5.26,sex17,,
20,Oaxaca,All sexes,40+,All levels,All places,2010,Births,986,100,age10,,
20,Oaxaca,Male,All ages,All levels,All places,2009,Total fertility rate,64,0.23,sex09,,
20,Oaxaca,All sexes, <15,All levels,All places,2008,Congenital anomalies,35,13.31,age08,,
20,Oaxaca,All sexes,All ages,College >,All places,2012,Cesarean birth,5436,73.7,edu12,,
20,Oaxaca,Unknown,All ages,All levels,All places,2011,Premature birth,5,6.1,sex11,,
20,Oaxaca,All sexes,40+,All levels,All places,2011,Births registered within a year,1175,88.35,age11,,
20,Oaxaca,All sexes,Unknown,All levels,All places,2014,Births registered within a year,98,94.23,age14,,
20,Oaxaca,All sexes,16-19,All levels,All places,2015,Cesarean birth,4743,37.64,age15,,
20,Oaxaca,Unknown,All ages,All levels,All places,2014,Births registered within a year,28,90.32,sex14,,
20,Oaxaca,All sexes,All ages,  Middle,All places,2008,Cesarean birth,4397,35.12,edu08,,
20,Oaxaca,Female,All ages,All levels,All places,2015,Cesarean birth,15523,43.49,sex15,,
20,Oaxaca,All sexes,16-19,All levels,All places,2010,Births,8730,100,age10,,
20,Oaxaca,All sexes,All ages,All levels,Unknown,2011,Cesarean birth,153,38.64,place11,,
20,Oaxaca,All sexes,Unknown,All levels,All places,2011,Births registered within a year,177,93.16,age11,,
20,Oaxaca,Unknown,All ages,All levels,All places,2014,Premature birth,6,19.35,sex14,,
20,Oaxaca,Unknown,All ages,All levels,All places,2012,Births,73,100,sex12,,
20,Oaxaca,All sexes, <15,All levels,All places,2014,Congenital anomalies,127,7.17,age14,,
20,Oaxaca,Female,All ages,All levels,All places,2013,Cesarean birth,16676,46.73,sex13,,
20,Oaxaca,All sexes,30-39,All levels,All places,2012,Low birthweight,766,4.76,age12,,
20,Oaxaca,All sexes,All ages,All levels,Street,2011,Births,1,100,place11,,
20,Oaxaca,All sexes,All ages,All levels,Unknown,2017,Premature birth,12,7.06,place17,,
20,Oaxaca,All sexes,All ages,  Elementary,All places,2008,Congenital anomalies,2723,16.88,edu08,,
20,Oaxaca,All sexes,30-39,All levels,All places,2011,Births,15758,100,age11,,
20,Oaxaca,All sexes,30-39,All levels,All places,2012,Births registered within a year,14713,91.47,age12,,
20,Oaxaca,All sexes,All ages,   None,All places,2010,Congenital anomalies,705,13.54,edu10,,
20,Oaxaca,All sexes,All ages,All levels,All places,2009,Births,7119,11.52,time,map2009,
20,Oaxaca,All sexes,All ages,All levels,Health facility,2012,Congenital anomalies,5292,7.67,place12,,
20,Oaxaca,All sexes,All ages,All levels,Health facility,2010,Premature birth,2916,4.82,place10,,
20,Oaxaca,All sexes,Unknown,All levels,All places,2015,Births,61,100,age15,,
20,Oaxaca,All sexes,40+,All levels,All places,2017,Premature birth,114,8.68,age17,,
20,Oaxaca,All sexes,All ages,All levels,Unknown,2012,Births,406,100,place12,,
20,Oaxaca,All sexes,All ages,  Middle,All places,2011,Cesarean birth,9116,42.86,edu11,,
20,Oaxaca,All sexes,All ages, High,All places,2010,Premature birth,654,5.49,edu10,,
20,Oaxaca,All sexes,30-39,All levels,All places,2012,Premature birth,984,6.12,age12,,
20,Oaxaca,All sexes, <15,All levels,All places,2016,Births,1504,100,age16,,
20,Oaxaca,All sexes,All ages, High,All places,2015,Congenital anomalies,1064,5.94,edu15,,
20,Oaxaca,All sexes,16-19,All levels,All places,2008,Cesarean birth,1495,32.74,age08,,
20,Oaxaca,All sexes, <15,All levels,All places,2017,Births,1474,100,age17,,
20,Oaxaca,All sexes,All ages,All levels,Unknown,2014,Births,443,100,place14,,
20,Oaxaca,Female,All ages,All levels,All places,2009,Congenital anomalies,3348,12.52,sex09,,
20,Oaxaca,All sexes,All ages,All levels,Health facility,2011,Births registered within a year,60305,90.71,place11,,
20,Oaxaca,All sexes,16-19,All levels,All places,2016,Congenital anomalies,798,6.5,age16,,
20,Oaxaca,Unknown,All ages,All levels,All places,2015,Cesarean birth,8,30.77,sex15,,
20,Oaxaca,Male,All ages,All levels,All places,2016,Births registered within a year,33777,93.39,sex16,,
20,Oaxaca,All sexes,20-29,All levels,All places,2012,Congenital anomalies,2765,7.26,age12,,
20,Oaxaca,All sexes,All ages,All levels,All places,2017,Births,69747,100,time,map2017,
20,Oaxaca,All sexes,All ages,All levels,Unknown,2014,Congenital anomalies,34,7.67,place14,,
20,Oaxaca,All sexes,All ages,  Elementary,All places,2015,Low birthweight,891,4.86,edu15,,
20,Oaxaca,All sexes,All ages,All levels,Home,2014,Births registered within a year,1396,90.12,place14,,
20,Oaxaca,Unknown,All ages,All levels,All places,2009,Total fertility rate,1,2.5,sex09,,
20,Oaxaca,All sexes,20-29,All levels,All places,2017,Births,38545,100,age17,,
20,Oaxaca,All sexes,16-19,All levels,All places,2011,Premature birth,611,4.69,age11,,
20,Oaxaca,All sexes,30-39,All levels,All places,2017,Births registered within a year,15305,92.82,age17,,
20,Oaxaca,Female,All ages,All levels,All places,2009,Total fertility rate,64,0.24,sex09,,
20,Oaxaca,All sexes,All ages,   None,All places,2013,Births registered within a year,4013,90.42,edu13,,
20,Oaxaca,All sexes,All ages,  Middle,All places,2017,Births,26521,100,edu17,,
20,Oaxaca,Female,All ages,All levels,All places,2017,Congenital anomalies,2284,6.65,sex17,,
20,Oaxaca,All sexes,16-19,All levels,All places,2015,Births,12601,100,age15,,
20,Oaxaca,All sexes,All ages,All levels,Health facility,2016,Cesarean birth,30438,43.49,place16,,
20,Oaxaca,Male,All ages,All levels,All places,2017,Congenital anomalies,2485,7.03,sex17,,
20,Oaxaca,All sexes,All ages,  Middle,All places,2009,Premature birth,748,4.53,edu09,,
20,Oaxaca,All sexes,All ages,College >,All places,2014,Cesarean birth,5904,72.83,edu14,,
20,Oaxaca,All sexes, <15,All levels,All places,2017,Total fertility rate,12,0.81,age17,,
20,Oaxaca,All sexes,All ages,   None,All places,2017,Low birthweight,139,5.4,edu17,,
20,Oaxaca,Male,All ages,All levels,All places,2008,Births registered within a year,18055,84.44,sex08,,
20,Oaxaca,All sexes,All ages,  Elementary,All places,2008,Total fertility rate,49,0.3,edu08,,
20,Oaxaca,All sexes,All ages,All levels,Unknown,2008,Births registered within a year,243,76.42,place08,,
20,Oaxaca,All sexes,All ages,  Middle,All places,2014,Births,25142,100,edu14,,
20,Oaxaca,All sexes,All ages,  Middle,All places,2012,Cesarean birth,9870,43.22,edu12,,
20,Oaxaca,All sexes,All ages,  Elementary,All places,2010,Low birthweight,847,4.22,edu10,,
20,Oaxaca,All sexes,All ages,All levels,Unknown,2009,Births,390,100,place09,,
20,Oaxaca,All sexes,16-19,All levels,All places,2011,Congenital anomalies,1262,9.69,age11,,
20,Oaxaca,All sexes,All ages,All levels,All places,2010,Premature birth,473,0.66,time,map2010,
20,Oaxaca,All sexes,All ages,  Middle,All places,2011,Total fertility rate,62,0.29,edu11,,
20,Oaxaca,All sexes,All ages,All levels,Unknown,2008,Low birthweight,27,8.49,place08,,
20,Oaxaca,All sexes,Unknown,All levels,All places,2015,Births registered within a year,56,91.8,age15,,
20,Oaxaca,All sexes, <15,All levels,All places,2016,Premature birth,106,7.05,age16,,
20,Oaxaca,All sexes,30-39,All levels,All places,2014,Births registered within a year,15683,92.61,age14,,
20,Oaxaca,All sexes, <15,All levels,All places,2010,Cesarean birth,471,40.39,age10,,
20,Oaxaca,All sexes,All ages,College >,All places,2012,Congenital anomalies,530,7.19,edu12,,
20,Oaxaca,All sexes,All ages,All levels,All places,2009,Premature birth,2472,4,time,map2009,
20,Oaxaca,All sexes,20-29,All levels,All places,2012,Cesarean birth,17529,46.04,age12,,
20,Oaxaca,All sexes,All ages,College >,All places,2011,Low birthweight,287,4.19,edu11,,
20,Oaxaca,All sexes,All ages,All levels,Home,2010,Births,1558,100,place10,,
20,Oaxaca,All sexes,All ages,All levels,Home,2012,Low birthweight,118,8.16,place12,,
20,Oaxaca,All sexes,16-19,All levels,All places,2009,Cesarean birth,2109,35.82,age09,,
20,Oaxaca,Female,All ages,All levels,All places,2012,Total fertility rate,50,0.14,sex12,,
20,Oaxaca,All sexes,30-39,All levels,All places,2009,Premature birth,674,5.25,age09,,
20,Oaxaca,All sexes,All ages, High,All places,2012,Total fertility rate,27,0.18,edu12,,
20,Oaxaca,All sexes,All ages,  Middle,All places,2009,Cesarean birth,6776,41.02,edu09,,
20,Oaxaca,All sexes,30-39,All levels,All places,2009,Births,12843,100,age09,,
20,Oaxaca,All sexes,All ages,  Middle,All places,2009,Low birthweight,664,4.02,edu09,,
20,Oaxaca,Male,All ages,All levels,All places,2010,Congenital anomalies,3742,11.78,sex10,,
20,Oaxaca,All sexes,All ages,All levels,Home,2013,Premature birth,124,8.6,place13,,
20,Oaxaca,All sexes,20-29,All levels,All places,2008,Cesarean birth,7171,34.23,age08,,
20,Oaxaca,All sexes, <15,All levels,All places,2015,Births,1569,100,age15,,
20,Oaxaca,All sexes,All ages,All levels,Health facility,2014,Premature birth,3692,5.13,place14,,
20,Oaxaca,All sexes,All ages,All levels,All places,2008,Premature birth,242,0.51,time,map2008,
20,Oaxaca,All sexes,All ages,  Middle,All places,2008,Births,12519,100,edu08,,
20,Oaxaca,All sexes,All ages,   None,All places,2010,Births,5208,100,edu10,,
20,Oaxaca,All sexes,All ages,College >,All places,2009,Cesarean birth,3344,67.39,edu09,,
20,Oaxaca,All sexes, <15,All levels,All places,2017,Congenital anomalies,114,7.73,age17,,
20,Oaxaca,All sexes,All ages,All levels,Home,2012,Births registered within a year,1275,88.17,place12,,
20,Oaxaca,All sexes,All ages,All levels,Unknown,2008,Total fertility rate,4,1.26,place08,,
20,Oaxaca,All sexes,30-39,All levels,All places,2014,Low birthweight,823,4.86,age14,,
20,Oaxaca,All sexes, <15,All levels,All places,2015,Premature birth,119,7.58,age15,,
20,Oaxaca,All sexes,All ages,   None,All places,2017,Premature birth,132,5.13,edu17,,
20,Oaxaca,All sexes,All ages,  Middle,All places,2012,Premature birth,1177,5.15,edu12,,
20,Oaxaca,All sexes,40+,All levels,All places,2016,Congenital anomalies,101,7.55,age16,,
20,Oaxaca,All sexes,16-19,All levels,All places,2011,Total fertility rate,41,0.31,age11,,
20,Oaxaca,All sexes,All ages, High,All places,2013,Premature birth,832,5.06,edu13,,
20,Oaxaca,All sexes,All ages,All levels,Unknown,2011,Low birthweight,20,5.05,place11,,
20,Oaxaca,Male,All ages,All levels,All places,2010,Cesarean birth,14293,45.01,sex10,,
20,Oaxaca,All sexes,All ages,All levels,Home,2010,Congenital anomalies,279,17.91,place10,,
20,Oaxaca,Unknown,All ages,All levels,All places,2009,Births,40,100,sex09,,
20,Oaxaca,All sexes,All ages,College >,All places,2016,Births registered within a year,8777,94.81,edu16,,
20,Oaxaca,All sexes,All ages,All levels,Health facility,2011,Congenital anomalies,6173,9.29,place11,,
20,Oaxaca,All sexes,All ages, High,All places,2011,Low birthweight,591,4.23,edu11,,
20,Oaxaca,All sexes,All ages,All levels,Health facility,2014,Congenital anomalies,4821,6.7,place14,,
20,Oaxaca,Female,All ages,All levels,All places,2013,Premature birth,1693,4.74,sex13,,
20,Oaxaca,All sexes,All ages,  Elementary,All places,2015,Cesarean birth,6436,35.09,edu15,,
20,Oaxaca,All sexes,All ages,All levels,Home,2015,Cesarean birth,415,30.45,place15,,
20,Oaxaca,All sexes,All ages,  Middle,All places,2010,Births registered within a year,16754,88.47,edu10,,
20,Oaxaca,All sexes,40+,All levels,All places,2009,Low birthweight,55,4.44,age09,,
20,Oaxaca,All sexes,All ages,  Middle,All places,2016,Cesarean birth,9871,39.28,edu16,,
20,Oaxaca,All sexes,20-29,All levels,All places,2008,Premature birth,832,3.97,age08,,
20,Oaxaca,All sexes,All ages,  Middle,All places,2017,Low birthweight,1413,5.33,edu17,,
20,Oaxaca,All sexes,All ages,All levels,Home,2008,Total fertility rate,7,0.43,place08,,
20,Oaxaca,All sexes,All ages,All levels,All places,2013,Low birthweight,3065,3.78,time,map2013,
20,Oaxaca,All sexes,All ages,All levels,All places,2016,Congenital anomalies,4563,6.42,time,map2016,
20,Oaxaca,Unknown,All ages,All levels,All places,2011,Low birthweight,4,4.88,sex11,,
20,Oaxaca,Male,All ages,All levels,All places,2016,Total fertility rate,456,1.26,sex16,,
20,Oaxaca,All sexes, <15,All levels,All places,2011,Births,1774,100,age11,,
20,Oaxaca,All sexes,All ages,All levels,Health facility,2015,Total fertility rate,202,0.29,place15,,
20,Oaxaca,All sexes,16-19,All levels,All places,2015,Congenital anomalies,863,6.85,age15,,
20,Oaxaca,Unknown,All ages,All levels,All places,2013,Congenital anomalies,5,7.94,sex13,,
20,Oaxaca,All sexes,All ages,All levels,Street,2013,Congenital anomalies,1,7.69,place13,,
20,Oaxaca,All sexes,All ages,All levels,All places,2013,Total fertility rate,185,0.23,time,map2013,
20,Oaxaca,All sexes,16-19,All levels,All places,2008,Premature birth,190,4.16,age08,,
20,Oaxaca,All sexes,16-19,All levels,All places,2009,Low birthweight,263,4.47,age09,,
20,Oaxaca,Male,All ages,All levels,All places,2017,Births registered within a year,32884,92.97,sex17,,
20,Oaxaca,All sexes,All ages,All levels,Health facility,2010,Births registered within a year,53572,88.48,place10,,
20,Oaxaca,All sexes,All ages,   None,All places,2008,Congenital anomalies,406,14.76,edu08,,
20,Oaxaca,Male,All ages,All levels,All places,2011,Births registered within a year,31466,90.22,sex11,,
20,Oaxaca,All sexes,30-39,All levels,All places,2008,Congenital anomalies,1524,15.7,age08,,
20,Oaxaca,All sexes,Unknown,All levels,All places,2015,Low birthweight,2,3.28,age15,,
20,Oaxaca,All sexes,30-39,All levels,All places,2008,Low birthweight,795,8.19,age08,,
20,Oaxaca,All sexes,16-19,All levels,All places,2010,Cesarean birth,3254,37.27,age10,,
20,Oaxaca,All sexes,16-19,All levels,All places,2010,Total fertility rate,28,0.32,age10,,
20,Oaxaca,Female,All ages,All levels,All places,2015,Premature birth,1792,5.02,sex15,,
20,Oaxaca,All sexes,All ages,All levels,Unknown,2013,Premature birth,22,4.74,place13,,
20,Oaxaca,All sexes,20-29,All levels,All places,2017,Total fertility rate,341,0.88,age17,,
20,Oaxaca,All sexes,20-29,All levels,All places,2017,Births registered within a year,35962,93.3,age17,,
20,Oaxaca,All sexes,16-19,All levels,All places,2017,Births,11918,100,age17,,
20,Oaxaca,All sexes,All ages,All levels,Unknown,2016,Premature birth,11,7.8,place16,,
20,Oaxaca,All sexes,All ages,All levels,Unknown,2017,Cesarean birth,81,47.65,place17,,
20,Oaxaca,Male,All ages,All levels,All places,2008,Premature birth,971,4.54,sex08,,
20,Oaxaca,All sexes, <15,All levels,All places,2008,Births,263,100,age08,,
20,Oaxaca,All sexes,16-19,All levels,All places,2017,Low birthweight,594,4.98,age17,,
20,Oaxaca,Female,All ages,All levels,All places,2009,Low birthweight,1021,3.82,sex09,,
20,Oaxaca,All sexes,All ages,All levels,Street,2013,Low birthweight,1,7.69,place13,,
20,Oaxaca,All sexes,All ages, High,All places,2009,Births registered within a year,9142,89.02,edu09,,
20,Oaxaca,All sexes,All ages,All levels,All places,2010,Low birthweight,2725,3.82,time,map2010,
20,Oaxaca,All sexes,20-29,All levels,All places,2014,Births,40158,100,age14,,
20,Oaxaca,All sexes,All ages,All levels,All places,2009,Low birthweight,2214,3.58,time,map2009,
20,Oaxaca,All sexes,All ages,   None,All places,2008,Premature birth,112,4.07,edu08,,
20,Oaxaca,All sexes,All ages,  Elementary,All places,2008,Births registered within a year,13409,83.12,edu08,,
20,Oaxaca,All sexes,20-29,All levels,All places,2016,Total fertility rate,482,1.22,age16,,
20,Oaxaca,All sexes,16-19,All levels,All places,2011,Births registered within a year,11766,90.31,age11,,
20,Oaxaca,All sexes,30-39,All levels,All places,2012,Total fertility rate,25,0.16,age12,,
20,Oaxaca,All sexes,40+,All levels,All places,2010,Total fertility rate,5,0.51,age10,,
20,Oaxaca,All sexes,All ages,All levels,Unknown,2016,Total fertility rate,3,2.13,place16,,
20,Oaxaca,Female,All ages,All levels,All places,2017,Low birthweight,1663,4.84,sex17,,
20,Oaxaca,All sexes,All ages,College >,All places,2009,Congenital anomalies,421,8.48,edu09,,
20,Oaxaca,All sexes,All ages, High,All places,2013,Cesarean birth,9030,54.93,edu13,,
20,Oaxaca,All sexes,All ages,   None,All places,2009,Premature birth,184,4.51,edu09,,
20,Oaxaca,All sexes,All ages,   None,All places,2011,Births,5661,100,edu11,,
20,Oaxaca,Male,All ages,All levels,All places,2008,Cesarean birth,7562,35.36,sex08,,
20,Oaxaca,Unknown,All ages,All levels,All places,2013,Cesarean birth,23,36.51,sex13,,
20,Oaxaca,Female,All ages,All levels,All places,2016,Low birthweight,1545,4.42,sex16,,
20,Oaxaca,All sexes,All ages,All levels,Health facility,2014,Cesarean birth,34394,47.78,place14,,
20,Oaxaca,Male,All ages,All levels,All places,2009,Births,27871,100,sex09,,
20,Oaxaca,All sexes, <15,All levels,All places,2011,Congenital anomalies,197,11.1,age11,,
20,Oaxaca,Unknown,All ages,All levels,All places,2016,Births,22,100,sex16,,
20,Oaxaca,All sexes,All ages,All levels,Street,2014,Congenital anomalies,1,7.69,place14,,
20,Oaxaca,All sexes,All ages,College >,All places,2011,Cesarean birth,4994,72.94,edu11,,
20,Oaxaca,Female,All ages,All levels,All places,2013,Low birthweight,1439,4.03,sex13,,
20,Oaxaca,All sexes,30-39,All levels,All places,2014,Total fertility rate,46,0.27,age14,,
20,Oaxaca,All sexes,All ages,All levels,Home,2017,Cesarean birth,356,32.84,place17,,
20,Oaxaca,All sexes,All ages,All levels,Unknown,2011,Congenital anomalies,51,12.88,place11,,
20,Oaxaca,All sexes,All ages,All levels,Street,2010,Births,1,100,place10,,
20,Oaxaca,All sexes,All ages,  Elementary,All places,2011,Total fertility rate,73,0.35,edu11,,
20,Oaxaca,All sexes, <15,All levels,All places,2016,Total fertility rate,20,1.33,age16,,
20,Oaxaca,All sexes,All ages, High,All places,2012,Births,15397,100,edu12,,
20,Oaxaca,Unknown,All ages,All levels,All places,2015,Premature birth,4,15.38,sex15,,
20,Oaxaca,All sexes,Unknown,All levels,All places,2014,Cesarean birth,35,33.65,age14,,
20,Oaxaca,All sexes,16-19,All levels,All places,2016,Total fertility rate,130,1.06,age16,,
20,Oaxaca,All sexes,All ages,  Elementary,All places,2013,Cesarean birth,7577,37.93,edu13,,
20,Oaxaca,All sexes,All ages,All levels,Street,2017,Low birthweight,1,9.09,place17,,
20,Oaxaca,All sexes,All ages,  Elementary,All places,2017,Congenital anomalies,967,7.09,edu17,,
20,Oaxaca,All sexes, <15,All levels,All places,2017,Cesarean birth,536,36.36,age17,,
20,Oaxaca,All sexes,All ages, High,All places,2010,Congenital anomalies,1158,9.71,edu10,,
20,Oaxaca,All sexes, <15,All levels,All places,2009,Cesarean birth,150,40.76,age09,,
20,Oaxaca,All sexes,All ages,   None,All places,2010,Cesarean birth,1771,34.01,edu10,,
20,Oaxaca,All sexes,All ages,   None,All places,2012,Births registered within a year,4499,90.65,edu12,,
20,Oaxaca,All sexes, <15,All levels,All places,2010,Congenital anomalies,133,11.41,age10,,
20,Oaxaca,All sexes, <15,All levels,All places,2015,Cesarean birth,607,38.69,age15,,
20,Oaxaca,All sexes,All ages,All levels,Unknown,2017,Births,170,100,place17,,
20,Oaxaca,All sexes,40+,All levels,All places,2008,Births registered within a year,780,83.69,age08,,
20,Oaxaca,All sexes,All ages,  Middle,All places,2008,Low birthweight,933,7.45,edu08,,
20,Oaxaca,All sexes,All ages,All levels,Unknown,2008,Congenital anomalies,75,23.58,place08,,
20,Oaxaca,All sexes,Unknown,All levels,All places,2015,Cesarean birth,29,47.54,age15,,
20,Oaxaca,All sexes,All ages,All levels,All places,2009,Congenital anomalies,7021,11.36,time,map2009,
20,Oaxaca,All sexes,All ages,All levels,Home,2017,Births registered within a year,952,87.82,place17,,
20,Oaxaca,All sexes,All ages,All levels,Home,2014,Cesarean birth,487,31.44,place14,,
20,Oaxaca,All sexes,All ages,All levels,Street,2012,Births,14,100,place12,,
20,Oaxaca,Male,All ages,All levels,All places,2011,Premature birth,1719,4.93,sex11,,
20,Oaxaca,All sexes,All ages, High,All places,2013,Births registered within a year,15381,93.57,edu13,,
20,Oaxaca,All sexes,All ages,All levels,Home,2015,Births registered within a year,1226,89.95,place15,,
20,Oaxaca,All sexes,All ages,   None,All places,2009,Congenital anomalies,560,13.74,edu09,,
20,Oaxaca,All sexes,All ages,All levels,Health facility,2010,Congenital anomalies,6975,11.52,place10,,
20,Oaxaca,All sexes,30-39,All levels,All places,2014,Cesarean birth,8876,52.41,age14,,
20,Oaxaca,All sexes,All ages,  Elementary,All places,2012,Total fertility rate,39,0.19,edu12,,
20,Oaxaca,Male,All ages,All levels,All places,2017,Births,35369,100,sex17,,
20,Oaxaca,All sexes,16-19,All levels,All places,2009,Congenital anomalies,815,13.84,age09,,
20,Oaxaca,All sexes,16-19,All levels,All places,2013,Births registered within a year,7152,92.65,age13,,
20,Oaxaca,Unknown,All ages,All levels,All places,2011,Congenital anomalies,6,7.32,sex11,,
20,Oaxaca,All sexes,All ages,College >,All places,2016,Births,9257,100,edu16,,
20,Oaxaca,Male,All ages,All levels,All places,2010,Premature birth,1596,5.03,sex10,,
20,Oaxaca,Male,All ages,All levels,All places,2013,Cesarean birth,17602,48.33,sex13,,
20,Oaxaca,Unknown,All ages,All levels,All places,2008,Congenital anomalies,6,24,sex08,,
20,Oaxaca,All sexes, <15,All levels,All places,2012,Congenital anomalies,183,10.25,age12,,
20,Oaxaca,All sexes,All ages,All levels,Home,2015,Low birthweight,108,7.92,place15,,
20,Oaxaca,Unknown,All ages,All levels,All places,2010,Congenital anomalies,4,23.53,sex10,,
20,Oaxaca,All sexes,40+,All levels,All places,2014,Premature birth,125,8.37,age14,,
20,Oaxaca,All sexes,40+,All levels,All places,2017,Total fertility rate,15,1.14,age17,,
20,Oaxaca,All sexes,All ages,All levels,All places,2010,Congenital anomalies,7316,10.25,time,map2010,
20,Oaxaca,All sexes,All ages,All levels,Unknown,2017,Congenital anomalies,16,9.41,place17,,
20,Oaxaca,Unknown,All ages,All levels,All places,2014,Cesarean birth,14,45.16,sex14,,
20,Oaxaca,All sexes,All ages,All levels,All places,2010,Cesarean birth,3802,5.33,time,map2010,
20,Oaxaca,All sexes,All ages,All levels,Unknown,2012,Premature birth,20,4.93,place12,,
20,Oaxaca,All sexes,All ages,All levels,Unknown,2009,Low birthweight,26,6.67,place09,,
20,Oaxaca,Female,All ages,All levels,All places,2017,Premature birth,1810,5.27,sex17,,
20,Oaxaca,All sexes,All ages,College >,All places,2013,Low birthweight,363,4.89,edu13,,
